title,popularity,favorites,studios,studios_name
Fuusen Inu Tinny 2nd Season,0.6541056992049175,3.980986807009721e-06,1417,Steve N' Steven
Persona 5 the Animation: The Day Breakers,0.1084051580142981,0.0003105169709467,14,A-1 Pictures
3-gatsu no Lion,0.0105231509320505,0.0653916892919416,1327,Shaft
Ponkotsuland Saga,0.3857820538518073,1.5923947228038885e-05,1133,Pie in the sky
Taimanin Asagi 2,0.2408632324447117,0.0001353535514383,1668,T-Rex
Kuroko no Basket Movie 4: Last Game,0.0263913944010155,0.0045024960787279,1166,Production I.G
Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,0.6824012828222088,0.0,730,Kachidoki Studio
Hibike! Euphonium: Kakedasu Monaka,0.1034943542460078,0.0001114676305962,787,Kyoto Animation
Ponkotsu Quest: Maou to Haken no Mamono-tachi,0.547504509921828,1.1942960421029164e-05,1133,Pie in the sky
Teekyuu 5 Specials,0.3133894568049709,3.980986807009721e-06,917,Millepensee
Takamiya Nasuno desu! Teekyuu Spin-off Special,0.3672746709427407,3.980986807009721e-06,917,Millepensee
Kaitou Joker 3rd Season,0.2970869245673815,5.5733815298136095e-05,1355,Shin-Ei Animation
Ojarumaru: Wasureta Mori no Hinata,0.6857419656577805,0.0,517,Gallop
Haikyuu!! Quest Picture Drama,0.1682367875993853,0.0001154486174032,1166,Production I.G
Persona 2: Another Self,0.2761074363599919,4.777184168411665e-05,1297,Satelight
Long Zhi Gu: Jingling Wangzuo,0.3167969532972539,5.5733815298136095e-05,914,Mili Pictures
Super Lovers,0.0575933720852542,0.0042875227911494,1467,Studio Deen
Danchigai: Juusan Goutou Sentou Ikitai!!,0.1700741631589497,3.184789445607777e-05,331,Creators in Pack
Gogulyeoui Jeolm-eun Musadeul,0.7634462484131757,3.980986807009721e-06,1270,SEK Studios
Good Morning!!! Doronjo,0.5297988908932986,0.0,1045,Oddjob
One Punch Man: Road to Hero,0.0268924968263513,0.0014809270922076,856,Madhouse
Fate/kaleid liner Prisma☆Illya 3rei!!,0.0627046168236787,0.001230124923366,1275,SILVER LINK.
Divine Gate,0.0526825683169639,0.000855912163507,1574,Studio Pierrot
To LOVE-Ru Darkness 2nd Specials,0.0769693325315694,0.0006489008495425,1893,Xebec
Working!!! Lord of the Takanashi,0.0752655842854279,0.0008837790711561,14,A-1 Pictures
Rewrite,0.0424600788401149,0.002492097741188,12,8bit
Nanatsu no Taizai: Seisen no Shirushi,0.0099218280216476,0.003304219049818,14,A-1 Pictures
Bishoujo Senshi Sailor Moon Crystal Season III,0.1009554352909734,0.0015486038679267,1751,Toei Animation
Valkyrie Drive: Mermaid Specials,0.1738157279347899,0.0001273915778243,145,Arms
Gakusen Toshi Asterisk 2nd Season,0.0187746375359123,0.0031330366171166,14,A-1 Pictures
Chicchana Onaka,0.2406293846462217,0.0001472965118593,1429,Studio 9 Maiami
Magi: Sinbad no Bouken (TV),0.0164027527226565,0.0064133697460926,811,Lay-duce
Oshiri Kajiri Mushi (TV) 4th Season,0.5562905057793813,3.980986807009721e-06,765,Kinema Citrus
TV-ban Pokemon Special Masara Town-hen Recaps,0.3523084118393799,0.0,1010,OLM
Ganbare! Lulu Lolo 3rd Season,0.6474911471904857,0.0,441,Fanworks
Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,0.1391394401015567,0.0001433155250523,246,Brain's Base
Owari no Seraph: The Beginning of the End,0.097481125141979,0.0005971480210514,1876,Wit Studio
Kizumonogatari II: Nekketsu-hen,0.0178058395135965,0.0099086761626471,1327,Shaft
Kizumonogatari III: Reiketsu-hen,0.0166700073495022,0.0326839016855498,1327,Shaft
Hakubutsushi,0.5101222689917819,0.0,1912,Yamamura Animation
Tsuru Shitae Waka Kan,0.5265918353711498,0.0,1912,Yamamura Animation
Sayokyoku,0.5066813656711432,3.980986807009721e-06,1912,Yamamura Animation
King of Prism by Pretty Rhythm,0.2471103093472305,8.758170975421387e-05,1713,Tatsunoko Production
Accel World: Infinite∞Burst,0.0942072559631188,0.0002746880896836,1635,Sunrise
Nejimaki Seirei Senki: Tenkyou no Alderamin,0.0264248012293712,0.0063655979044085,856,Madhouse
Sword Art Online Movie: Ordinal Scale,0.0097882007082247,0.0139732636926041,14,A-1 Pictures
Amanchu!,0.081245406561101,0.0011823530816818,688,J.C.Staff
One Punch Man Specials,0.0264916148860827,0.00205020820561,856,Madhouse
Kimi no Kokoro wa Kagayaiteru kai?,0.2287365537515868,6.369578891215554e-05,1635,Sunrise
Yowamushi Pedal: New Generation,0.0870916015233513,0.0004856803904551,1679,TMS Entertainment
Hakuouki: Shinkai - Kaze no Shou,0.3302933119529632,2.3885920842058325e-05,659,Idea Factory
Ero Manga! H mo Manga mo Step-up♪,0.221654306140175,0.0001672014458944,316,Collaboration Works
Oni Chichi: Vacation,0.1948620297988909,0.0001353535514383,1148,PoRO
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,0.1068684439099351,0.0002070113139645,1197,Production IMS
Mahou Shoujo Nante Mou Ii desu kara.,0.1562437362196833,9.55436833682333e-05,1096,PINE JAM
"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken Specials",0.1600187078238792,8.360072294720415e-05,1275,SILVER LINK.
Kiznaiver,0.0094541324246676,0.0209479525784851,1804,Trigger
Kuma Miko,0.0917017438364401,0.0003543078258238,768,Kinema Citrus|EMT Squared
Sugio: Mori de Koi wo Shite,0.5845192757399612,0.0,346,DLE
Amakano,0.195196098082448,0.0003543078258238,934,MoMo Production
Kuroshitsuji Movie: Book of the Atlantic,0.0414244671610877,0.0066363050072852,14,A-1 Pictures
"Kono Danshi, Mahou ga Oshigoto desu.",0.1537716309213603,0.0002826500632976,311,CoMix Wave Films
Arslan Senki (TV): Fuujin Ranbu,0.0591634930179728,0.000820083282244,801,LIDENFILMS
Comet Lucifer: Garden Indigo no Shasou kara,0.2994588093806374,3.980986807009721e-06,641,I was a Ballerina
Sinbad: Mahou no Lamp to Ugoku Shima,0.4244003474310149,0.0,981,Nippon Animation
Lilac (Bombs Jun Togawa),0.4928843455602325,3.980986807009721e-06,1061,Onionskin
Ze Tian Ji,0.251286162891695,0.0001472965118593,467,Foch Film
Masou Gakuen HxH,0.0296652635798757,0.003316162010239,1197,Production IMS
Puzzle & Dragons CMs,0.406861762544264,7.961973614019442e-06,1452,Studio Colorido
Ojisan to Marshmallow,0.0974477183136233,0.0003662507862448,331,Creators in Pack
Dog Days'': Limone Resort Tenbou Onsen!,0.2452061201309547,2.7866907649068047e-05,1317,Seven Arcs Pictures
Biohazard: Vendetta,0.1683704149128082,0.0002826500632976,903,Marza Animation Planet
Hai to Gensou no Grimgar,0.0093539119396004,0.0273931702190338,14,A-1 Pictures
Tenchi Muyou! Ryououki 4th Season,0.2461081044965591,6.767677571916526e-05,54,AIC|C2C
Kare Baka: Wagahai no Kare wa Baka de R,0.2574998329658582,3.184789445607777e-05,1288,Sakura Create
Last Exile: Ginyoku no Fam Movie - Over the Wishes,0.3118193358722522,1.5923947228038885e-05,541,Gonzo
Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira,0.2118661054319503,3.980986807009721e-05,200,Barnum Studio|Project No.9
Kuro,0.6503307276007215,3.980986807009721e-06,333,Creatures
Bakuon!! OVA,0.2329124072960513,2.7866907649068047e-05,1679,TMS Entertainment
Mahoutsukai Precure!,0.1927908064408365,0.0006210339418935,1751,Toei Animation
Majuu Jouka Shoujo Utea,0.2609073294581412,0.0002070113139645,1668,T-Rex
Dropout,0.1387385581612882,0.0014650031449795,1259,Ryuu M's
Nurse Witch Komugi-chan R,0.20578606267121,6.767677571916526e-05,1713,Tatsunoko Production
"The iDOLM@STER Million Live! ""Dreaming!"" Animation PV",0.3893231776575132,0.0,14,A-1 Pictures
Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015),0.5423598583550477,3.980986807009721e-06,528,Gathering
Big Order (TV),0.0385180730941404,0.0010549615038575,1963,asread.
Wakaba*Girl: Onsen Tsukaritai,0.2445713903921961,7.961973614019442e-06,972,Nexus
Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyuu,0.3246809647892029,0.0,1010,OLM
Shoujo-tachi wa Kouya wo Mezasu,0.0667802498830761,0.0007086156516477,1202,Project No.9
Owaranai Seraph: Nagoya-hen,0.1074363599919823,0.0003304219049818,1876,Wit Studio
PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,0.3801362998596913,2.7866907649068047e-05,1713,Tatsunoko Production
Mini Hama: Minimum Hamatora Movies,0.3683770962784793,7.961973614019442e-06,814,Lerche
Phantom of the Kill: Zero kara no Hangyaku,0.2351506647958842,3.184789445607777e-05,1166,Production I.G
Full Metal Panic! Invisible Victory,0.0758335003674751,0.0011544861740328,1893,Xebec
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,0.0042760740295316,0.1736148156405009,366,David Production
Kono Bijutsu-bu ni wa Mondai ga Aru!,0.0286964655575599,0.003284314115783,1981,feel.
New Game!,0.0194093672746709,0.0116961392389945,382,Doga Kobo
Boku no Hero Academia,0.0001670341417785,0.2196190991823053,234,Bones
Balala Xiao Mo Xian: Qiji Wubu,0.4605799425402552,1.1942960421029164e-05,112,Alpha Animation
Sword Gai,0.3214405024386984,3.184789445607777e-05,374,Digital Frontier
Dog Days'': Gravure Talk,0.3125876929244337,1.5923947228038885e-05,1317,Seven Arcs Pictures
Tang Lang Bu Chan,0.5576601857419656,0.0,1335,Shanghai Animation Film Studio
Kidou Senshi Gundam Thunderbolt,0.103828422529565,0.0018830067597155,1635,Sunrise
Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,0.3299926504977617,1.5923947228038885e-05,1355,Shin-Ei Animation
Okusama ga Seitokaichou! Seitokaichou to Ofuro Asobi,0.1199305137970201,7.56387493331847e-05,1315,Seven
Lupin Shanshei Pilot,0.4440769693325315,0.0,1679,TMS Entertainment
Hibike! Euphonium 2,0.0363466292510189,0.0152710653916892,787,Kyoto Animation
Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,0.1449188214070956,0.0001273915778243,787,Kyoto Animation
Yami Shibai 3,0.1346629251018908,0.0001910873667364,648,ILCA
Kowaremono The Animation,0.2474777844591434,9.952467017524302e-05,1421,Studio 1st
Hetalia: The World Twinkle Extra Disc,0.2536914545333066,3.980986807009721e-05,1467,Studio Deen
Meitantei Conan Movie 20: Junkoku no Nightmare,0.1240395536847731,0.000421984601543,1679,TMS Entertainment
"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu",0.5970468363733547,0.0,441,Fanworks
Hakuouki: Otogisoushi,0.2810850537849936,4.3790854877106935e-05,346,DLE
Oshiete! Galko-chan,0.0487739693993452,0.002082056100066,1981,feel.
Shimajirou no Wow! Movie 4: Shimajirou to Ehon no Kuni,0.6584151800628049,0.0,1744,The Answer Studio
Ajin OVA,0.1235384512594374,0.0001114676305962,1153,Polygon Pictures
Secret Journey,0.2439366606534375,0.0002229352611925,1429,Studio 9 Maiami
Bubuki Buranki,0.0956103427540589,0.0003662507862448,1262,SANZIGEN
Osomatsu-san Special,0.223191020244538,1.9904934035048607e-05,1574,Studio Pierrot
MEMORiES MELODiES,0.348533440235184,2.7866907649068047e-05,234,Bones
Leopard Eyes,0.3632324447116991,2.7866907649068047e-05,957,NAZ
Seikaisuru Kado,0.0738624974944878,0.0007444445329108,1751,Toei Animation
Soukyuu no Fafner: Dead Aggressor - Exodus Special,0.4041892162758067,7.961973614019442e-06,644,I.Gzwei
Show By Rock!! #,0.1468564174517271,0.0003105169709467,234,Bones
Show By Rock!! Short!!,0.2046502305071156,7.56387493331847e-05,234,Bones
Mori no Densetsu: Dai Ni Gakushou,0.5100220485067147,0.0,1737,Tezuka Productions
One Piece: Adventure of Nebulandia,0.1177924767822543,8.360072294720415e-05,1751,Toei Animation
Four Seasons: Fuuka to Nanami,0.4291441170575265,7.961973614019442e-06,1354,Shimogumi
Master of Torque 3,0.5216476247745039,0.0,1354,Shimogumi
Kyonyuu Hitozuma Onna Kyoushi Saimin,0.2213870515133293,0.0002388592084205,1668,T-Rex
Kimi no Sumu Machi,0.4552682568316963,3.980986807009721e-06,688,J.C.Staff
Gantz:O,0.0761341618226765,0.0015247179470847,374,Digital Frontier
Luck & Logic,0.0724594107035478,0.0005653001265953,382,Doga Kobo
"Watashitachi, Luck Logic-bu!",0.3069419389323177,1.9904934035048607e-05,382,Doga Kobo
Blame! Movie,0.0718580877931449,0.0013614974879973,1153,Polygon Pictures
Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,0.4917819202244938,3.980986807009721e-06,1574,Studio Pierrot
Osomatsu-kun: Iyami wa Hitori Kaze no Naka,0.513396138170642,3.980986807009721e-06,1574,Studio Pierrot
Tanaka-kun wa Itsumo Kedaruge,0.016569786864435,0.0175959616869829,1275,SILVER LINK.
Reikenzan: Hoshikuzu-tachi no Utage,0.0798757265985167,0.0007762924273668,1467,Studio Deen
Sousei no Onmyouji,0.0152001069018507,0.0125162225212385,1574,Studio Pierrot
Digimon Adventure tri. 2: Ketsui,0.0876595176053985,0.0003503268390168,1751,Toei Animation
Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,0.1402752722656511,0.0001472965118593,197,Bandai Namco Pictures
Kemushi no Boro,0.3351373020645419,1.1942960421029164e-05,1504,Studio Ghibli
Takemoto Denki x Peeping Life,0.5967127680897976,0.0,311,CoMix Wave Films
Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,0.5949756130153003,0.0,311,CoMix Wave Films
Peeping Life: The Perfect Extension Specials,0.6122803501035612,0.0,311,CoMix Wave Films
Peeping Life: TV Asahi Josei Announcer Collab,0.5869245673815727,0.0,311,CoMix Wave Films
Peeping Life x Kids Station,0.6166566446181599,0.0,311,CoMix Wave Films
PS3 no Tsukai Kata: feat. Peeping Life,0.578906928576201,3.980986807009721e-06,311,CoMix Wave Films
Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,0.2653170308010957,2.3885920842058325e-05,1297,Satelight
Closers: Side Blacklambs,0.1848733881205318,0.0002746880896836,1433,Studio Animal
Mahou Shoujo Madoka★Magica: Concept Movie,0.1515333734215273,0.0002308972348065,1327,Shaft
Kidou Senshi Gundam-san (Movie),0.4463486336607202,0.0,1635,Sunrise
Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,0.3169639874390325,1.9904934035048607e-05,1751,Toei Animation
Ange Vierge,0.109474176521681,0.0003543078258238,1277,SILVER LINK.|Connect
"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.",0.2428008284893432,2.7866907649068047e-05,14,A-1 Pictures
Shounen Maid,0.0847865303668069,0.0016202616304529,12,8bit
Mob Psycho 100,0.0008685775372486,0.2163706139477853,234,Bones
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,0.0323712166766887,0.0019068926805576,1873,White Fox
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,0.0239192891026925,0.0068035064531796,814,Lerche
Omoi no Kakera,0.2830560566579809,1.5923947228038885e-05,500,Gaina
Okitegami Kyouko no Bibouroku x Monogatari,0.2341818667735685,2.3885920842058325e-05,1327,Shaft
Junjou Shoujo Et Cetera Specials,0.4050912006414111,0.0,1421,Studio 1st
Kaijuu Sakaba Kanpai! Specials,0.6662991915547538,0.0,346,DLE
Kimi ni Maji Kyun!,0.303267187813189,6.369578891215554e-05,1635,Sunrise
Ensemble Stars!,0.1165898309614485,0.0027030900419596,366,David Production
Koukaku no Pandora,0.1196966659985301,0.0003901367070869,1511,Studio Gokumi|AXsiZ
High School DxD BorN: Yomigaeranai Fushichou,0.0572927106300527,0.0011584671608398,1692,TNK
Choujikuu Seiki Orguss Memorial,0.5018373755595643,0.0,150,Artland
Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,0.4169172178793345,1.5923947228038885e-05,1010,OLM
Teekyuu 7,0.1893833099485534,6.369578891215554e-05,917,Millepensee
"Watashi wa, Kairaku Izonshou",0.2904389657245941,6.767677571916526e-05,1429,Studio 9 Maiami
Shinsei: Futanari Idol - Dekatama-kei!,0.2377898042359858,0.0002707071028766,1429,Studio 9 Maiami
Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara Picture Drama,0.2323110843856484,6.369578891215554e-05,1635,Sunrise
Kuromukuro,0.0582615086523685,0.0017635771555053,1086,P.A. Works
Masamune Datenicle,0.3342353176989376,1.5923947228038885e-05,504,Gainax|Gaina
Mirai e no Kakehashi: Bridge for Future,0.5270595309681299,0.0,500,Gaina
Ashita Kirarin,0.6010556557760406,3.980986807009721e-06,125,Animation Staff Room
Mahou no Tenshi Creamy Mami: Zutto Kitto Motto,0.462016436159551,0.0,1574,Studio Pierrot
Mahou no Tenshi Creamy Mami: Perfect Memory,0.515166700073495,0.0,1574,Studio Pierrot
Renai Boukun,0.0227834569385982,0.0027508618836437,402,EMT Squared
Kowaremono: Risa The Animation,0.2298723859156811,0.0001234105910173,1421,Studio 1st
Koyomimonogatari,0.0346762878332331,0.0014888890658216,1327,Shaft
Dies Irae,0.0588294247344157,0.0009554368336823,27,A.C.G.T.
Ketsuekigata-kun! 4,0.3440569252355181,7.961973614019442e-06,1986,feel.|Zexcs|Assez Finaud Fabric
Nar Doma Special,0.6848065744638204,3.980986807009721e-06,730,Kachidoki Studio
Nar Doma Manner Movie,0.6910202445379835,0.0,730,Kachidoki Studio
Kimi no Na wa.,0.0003674751119128,0.3794875673782016,311,CoMix Wave Films
Shokugeki no Souma: Ni no Sara,0.004576735484733,0.0123768879829932,688,J.C.Staff
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,0.1774570722255629,5.175282849112637e-05,1197,Production IMS
Tabi Machi Late Show,0.2403287231910202,2.3885920842058325e-05,311,CoMix Wave Films
Beautiful World,0.2430680831161889,4.3790854877106935e-05,759,Khara
Concrete Revolutio: Choujin Gensou - The Last Song,0.1385047103627981,0.0003543078258238,234,Bones
Lupin III (2015): Italian Game,0.2808177991581479,3.980986807009721e-06,1679,TMS Entertainment
Aishen Qiaokeli-ing...,0.0776374690986837,0.0013774214352253,186,B.CMAY PICTURES
Shounen Sunday CM: Major 2nd,0.3690118260172379,2.3885920842058325e-05,595,HORNETS
Yes! BanG_Dream!,0.3343689450123605,2.7866907649068047e-05,1897,Xebec|Issen
Bonobono (TV 2016),0.3402151399746108,7.56387493331847e-05,414,Eiken
Toshi Densetsu Series,0.1434155141310884,0.0012898397254711,969,New Generation
Pokemon XY&Z: Subete no Nazo wo Tokiakase!,0.3119529631856751,3.980986807009721e-06,1010,OLM
Qualidea Code,0.045032404623505,0.0013137256463132,14,A-1 Pictures
Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,0.0681833366740161,0.0006807487439986,1574,Studio Pierrot
Gintama°: Aizome Kaori-hen,0.083717511859424,0.0005812240738234,197,Bandai Namco Pictures
Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki,0.6931916883811051,0.0,1010,OLM
D.Gray-man Hallow,0.0466359323845794,0.0043591805536756,1679,TMS Entertainment
Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,0.4045232845593639,0.0,1751,Toei Animation
Azure Nihon Data Center,0.4127079575065143,3.980986807009721e-06,1149,Point Pictures
Berserk,0.0227500501102425,0.0112343447693814,918,Millepensee|GEMBA
Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,0.0199772833567181,0.0027588238572577,1467,Studio Deen
"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",0.389456804970936,3.980986807009721e-06,1067,Ordet
Osomatsu-san Short Film Series,0.2861962985234181,3.184789445607777e-05,1,10Gauge
Undouki Kenshin Manual Taiou Taisou,0.6925903654707022,0.0,730,Kachidoki Studio
Saga-ken wo Meguru Animation,0.4117725663125542,7.961973614019442e-06,1318,Seven Arcs|TMS Entertainment|Seven Arcs Pictures
Mim Mam Mint,0.5708224761141177,1.1942960421029164e-05,730,Kachidoki Studio
Marshmallow★Imouto★Succubus★,0.2181131823344691,0.0001950683535434,1668,T-Rex
Clockwork Planet,0.0541858755929712,0.0018033870235754,1893,Xebec
Shinmai Maou no Testament Burst Specials,0.1388387786463553,0.0001512774986663,1197,Production IMS
Dimension W: W no Tobira Online - Rose no Onayami Soudanshitsu,0.2239927841250751,3.184789445607777e-05,1422,Studio 3Hz
Kigyou Senshi Arslan,0.2743034676287833,1.1942960421029164e-05,1859,W-Toon Studio
Garo: Honoo no Kokuin - Home,0.2211197968864836,1.9904934035048607e-05,840,MAPPA
Aikodesho,0.6056323912607737,7.961973614019442e-06,159,Asahi Production
Pretty x Cation The Animation,0.2150063472973876,0.0001990493403504,1668,T-Rex
One Piece: Long Ring Long Land-hen,0.2264648894233981,5.5733815298136095e-05,1751,Toei Animation
Mayoiga,0.0415580944745105,0.0012221629497519,377,Diomedéa
MONSTER GENERATiON,0.3674417050845192,1.5923947228038885e-05,957,NAZ
Nora to Oujo to Noraneko Heart,0.1297521213336006,0.0001353535514383,1860,W-Toon Studio|DMM.futureworks
Usakame,0.2104630186410102,3.184789445607777e-05,917,Millepensee
Gekidol: Actidol Project,0.1952629117391595,0.0001035056569822,626,Hoods Entertainment
Mitsuami no Kamisama,0.2863633326651967,2.3885920842058325e-05,1166,Production I.G
Under the Dog: Anthea-chan,0.3266185608338344,3.980986807009721e-06,765,Kinema Citrus
Nirvana,0.2494821941604864,6.369578891215554e-05,234,Bones
Love Live! The School Idol Movie: Gekijou Manner CMs,0.2974878065076501,2.3885920842058325e-05,1635,Sunrise
Love Live! Kouhaku Special Anime,0.2937462417318099,1.9904934035048607e-05,1635,Sunrise
Cheer Danshi!!,0.1022917084252021,0.0004816994036481,246,Brain's Base
A-Size Classmate,0.2379234315494087,0.0002070113139645,1429,Studio 9 Maiami
Prison School: Mad Wax,0.0538852141377697,0.0005374332189463,688,J.C.Staff
Kanojo to Kanojo no Neko: Everything Flows,0.0604663593238457,0.002882234448275,801,LIDENFILMS
Days,0.0584285427941471,0.0020064173507328,840,MAPPA
BlazBlue: Alter Memory Specials,0.3415180062804837,2.3885920842058325e-05,628,Hoods Entertainment|teamKG
"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",0.4300461014231309,3.980986807009721e-06,589,HAL Film Maker
Girls & Panzer: Nihon Senshadou Renmei News,0.2957840582615086,1.1942960421029164e-05,82,Actas
Shoujo kara Shoujo e...,0.2433353377430346,0.0001114676305962,252,BreakBottle
Love Live! Sunshine!!,0.0476715440636066,0.012321154167695,1635,Sunrise
Xiyou Ji: Dasheng Guilai,0.3651700407563306,1.9904934035048607e-05,1044,October Media|BIGBIGSUN
Sakamoto desu ga?,0.0089530299993318,0.0113020215451005,1467,Studio Deen
Lu Shidai 2nd Season,0.3907596712768089,1.5923947228038885e-05,606,Haoliners Animation|Colored Pencil Animation
Non Non Biyori Repeat: Hotaru ga Tanoshinda,0.1155542192824213,0.0001751634195084,1275,SILVER LINK.
Shounen Sunday CM: Imawa no Kuni no Alice,0.3141912206855081,1.9904934035048607e-05,1166,Production I.G
Digimon Adventure tri. 3: Kokuhaku,0.092770762343823,0.0003383838785958,1751,Toei Animation
Nisekoi: OVA,0.0774704349569051,0.0002746880896836,1327,Shaft
Stella no Mahou,0.132057192490145,0.0002547831556486,1275,SILVER LINK.
I'm Stuck!!: Life of the Dead,0.6157546602525555,3.980986807009721e-06,1442,Studio Binzo
Ryuuzou to Shichinin no Kobun-tachi x Frogman,0.7109641210663459,0.0,346,DLE
Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,0.1068016302532237,0.0001791444063154,14,A-1 Pictures
Starry Tales: Seiza wa Toki wo Koete,0.4555689182868978,3.980986807009721e-06,721,KAGAYA Studio
Shounen Sunday CM: Tokiwa Kitareri!!,0.5301329591768558,0.0,688,J.C.Staff
Noblesse: Pamyeol-ui Sijak,0.1097414311485267,0.000429946575157,1433,Studio Animal
Kamiwaza Wanda,0.5419923832431349,0.0,1679,TMS Entertainment
Shounen Ashibe: Go! Go! Goma-chan,0.3690452328455936,3.582888126308749e-05,258,Bridge|Husio Studio
Neko Neko Nihonshi,0.3499365270261241,3.184789445607777e-05,714,Joker Films
Kekkai Sensen: Ousama no Restaurant no Ousama,0.1270127614084319,0.0001234105910173,234,Bones
Duel Masters VSRF,0.4262377229905792,1.9904934035048607e-05,162,Ascension
Telemonster,0.575499432083918,0.0,1502,Studio Gale
Shoujo Ramune,0.1347631455869579,0.0026871660947315,969,New Generation
The Snack World,0.6251085721921561,0.0,1023,OLM|OLM Digital
Seisen Cerberus: Ryuukoku no Fatalités,0.0756998730540522,0.000449851509192,255,Bridge
The Snack World (TV),0.5218146589162824,3.980986807009721e-06,1023,OLM|OLM Digital
Kanojo wa Zombie,0.4528295583617291,3.980986807009721e-06,917,Millepensee
12-sai.: Chicchana Mune no Tokimeki,0.1397073561836039,0.0002627451292626,1010,OLM
Okusama ga Seitokaichou!+!,0.0504109039887753,0.0005653001265953,1315,Seven
Onigiri,0.1489276408097815,0.0001672014458944,1136,Pierrot Plus
Gi(a)rlish Number,0.0772031803300594,0.0006289959155075,377,Diomedéa
Endride,0.0929043896572459,0.0002786690764906,247,Brain's Base|Lapin Track
Sinbad: Soratobu Hime to Himitsu no Shima Pilot,0.5545533507048841,0.0,981,Nippon Animation
Elsword: El-ui Yeoin,0.1711431816663326,0.0003383838785958,351,DR Movie
Youjo Senki,0.0059130086189617,0.0547067207019275,1006,Nut
Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,0.2169105365136634,0.0003264409181747,487,G-Lam
Okusama ga Seitokaichou! OVA: Okusama Gekijou,0.2016102091267455,4.777184168411665e-05,1315,Seven
Columbus no Daibouken,0.6624574062938464,0.0,1733,Telescreen
Handa-kun,0.0281619563038685,0.0037580515458171,377,Diomedéa
Tama & Friends: Uchi no Tama Shirimasen ka?,0.4980958107837241,7.961973614019442e-06,730,Kachidoki Studio
Bananya,0.0956437495824146,0.0014610221581725,528,Gathering
Historical,0.5340081512661188,0.0,1232,Rabbit Machine
Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,0.6307543261842721,0.0,346,DLE
Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,0.1716108772633126,0.0006449198627355,316,Collaboration Works
Noblesse: Awakening,0.0669138771964989,0.0014689841317865,1166,Production I.G
Battle Spirits: Double Drive,0.4284759804904122,1.1942960421029164e-05,197,Bandai Namco Pictures
Udon no Kuni no Kiniro Kemari,0.0610676822342486,0.0027349379364156,801,LIDENFILMS
Sore Ike! Anpanman: Omocha no Hoshi no Nanda to Runda,0.5966125476047304,0.0,1679,TMS Entertainment
Uchuu Patrol Luluco,0.055856217010757,0.0044308383162018,1804,Trigger
Kagewani: Shou,0.1841050310683503,7.961973614019443e-05,1788,Tomovies
Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,0.32361194628182,7.961973614019442e-06,1948,Zexcs
Keijo!!!!!!!!,0.0209794882073895,0.0059038034347954,1893,Xebec
Flowering Heart,0.2939800895302999,7.961973614019443e-05,257,Bridge|DR Movie
Match Shoujo PV,0.4881071691053651,7.961973614019442e-06,957,NAZ
Fukigen na Mononokean,0.0614685641745172,0.0025995843849773,1136,Pierrot Plus
Ozmafia!!,0.1789269726732144,7.961973614019443e-05,331,Creators in Pack
Monster Musume no Iru Nichijou OVA,0.0714572058528763,0.0005095663112972,814,Lerche
Heart Realize,0.2534576067348166,5.175282849112637e-05,234,Bones
